group,root,run_dir,run_name,n_xtc,n_gro,n_tpr,n_pullf,has_protein_xtc,has_whole_xtc,has_noH_xtc,has_pullf,ready_basic,xtc_files,gro_files,pullf_files
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v111,v111,1,2,1,1,False,True,False,True,True,whole.xtc,npt3.gro;v111.gro,v111_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v118,v118,3,2,1,1,False,True,True,True,True,ptotein.xtc;noH.xtc;whole.xtc,v118.gro;npt3.gro,v118_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v133,v133,1,2,1,1,False,True,False,True,True,whole.xtc,v133.gro;npt3.gro,v133_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v106,v106,1,2,1,1,False,True,False,True,True,whole.xtc,v106.gro;npt3.gro,v106_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v101,v101,2,2,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v101.gro;npt3.gro,v101_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v124,v124,1,2,1,1,False,True,False,True,True,whole.xtc,v124.gro;npt3.gro,v124_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v131,v131,1,2,1,1,False,True,False,True,True,whole.xtc,v131.gro;npt3.gro,v131_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v116,v116,3,2,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt3.gro;v116.gro,v116_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v103,v103,2,2,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v103.gro;npt3.gro,v103_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v102,v102,1,2,1,1,False,True,False,True,True,whole.xtc,v102.gro;npt3.gro,v102_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v105,v105,1,2,1,1,False,True,False,True,True,whole.xtc,v105.gro;npt3.gro,v105_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v126,v126,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v126.gro;npt3.gro,v126_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v119,v119,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v119.gro;npt3.gro,v119_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v108,v108,0,1,1,0,False,False,False,False,False,,npt3.gro,
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v130,v130,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt3.gro;v130.gro,v130_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v123,v123,0,1,1,0,False,False,False,False,False,,npt3.gro,
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v115,v115,2,2,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v115.gro;npt3.gro,v115_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v137,v137,1,2,2,1,False,True,False,True,True,whole.xtc,v137.gro;npt3.gro,v137_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v128,v128,1,2,1,1,False,True,False,True,True,whole.xtc,v128.gro;npt3.gro,v128_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v127,v127,2,2,1,1,True,True,False,True,True,protein.xtc;whole.xtc,v127.gro;npt3.gro,v127_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v501,v501,0,1,0,0,False,False,False,False,False,,npt3.gro,
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v107,v107,1,2,1,1,False,True,False,True,True,whole.xtc,v107.gro;npt3.gro,v107_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v138,v138,1,2,1,1,False,True,False,True,True,whole.xtc,v138.gro;npt3.gro,v138_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v121,v121,1,2,1,1,False,True,False,True,True,whole.xtc,npt3.gro;v121.gro,v121_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v135,v135,0,1,1,0,False,False,False,False,False,,npt3.gro,
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v109,v109,1,2,1,1,False,False,False,True,True,v109.xtc,v109.gro;npt3.gro,v109_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v125,v125,2,2,1,1,True,True,False,True,True,protein.xtc;whole.xtc,v125.gro;npt3.gro,v125_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v114,v114,1,2,1,1,False,True,False,True,True,whole.xtc,npt3.gro;v114.gro,v114_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v139,v139,1,2,2,1,False,True,False,True,True,whole.xtc,v139.gro;npt3.gro,v139_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v117,v117,3,2,1,1,False,True,True,True,True,ptotein.xtc;noH.xtc;whole.xtc,v117.gro;npt3.gro,v117_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v136,v136,0,1,1,0,False,False,False,False,False,,npt3.gro,
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v104,v104,2,2,1,1,False,True,True,True,True,noH.xtc;whole.xtc,v104.gro;npt3.gro,v104_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v134,v134,1,2,1,1,False,True,False,True,True,whole.xtc,v134.gro;npt3.gro,v134_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v113,v113,1,2,1,1,False,True,False,True,True,whole.xtc,npt3.gro;v113.gro,v113_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v120,v120,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt3.gro;v120.gro,v120_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v110,v110,1,2,1,1,False,True,False,True,True,whole.xtc,v110.gro;npt3.gro,v110_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v132,v132,1,2,1,1,False,True,False,True,True,whole.xtc,v132.gro;npt3.gro,v132_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v129,v129,2,2,1,1,True,True,False,True,True,protein.xtc;whole.xtc,v129.gro;npt3.gro,v129_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v140,v140,1,2,1,1,False,True,False,True,True,whole.xtc,npt3.gro;v140.gro,v140_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v112,v112,1,2,1,1,False,True,False,True,True,whole.xtc,npt3.gro;v112.gro,v112_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3/v122,v122,1,1,1,1,False,False,False,True,True,v122.xtc,npt3.gro,v122_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,Q36p3,0,3,0,0,False,False,False,False,False,,NPTres1.gro;protein.gro;noH.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v111,v111,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,NPTres2.gro;v111.gro,v111_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v205,v205,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;v205.gro;noH.gro,v205_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v222,v222,2,3,1,1,False,True,True,True,True,noH.xtc;whole.xtc,NPTres2.gro;protein.gro;noH.gro,v222_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v118,v118,0,1,1,0,False,False,False,False,False,,NPTres2.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v133,v133,0,1,1,0,False,False,False,False,False,,NPTres2.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v106,v106,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,NPTres2.gro;v106.gro,v106_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v101,v101,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v101.gro;NPTres2.gro,v101_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v210,v210,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;noH.gro;v210.gro,v210_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v124,v124,1,2,1,1,False,True,False,True,True,whole.xtc,v124.gro;NPTres2.gro,v124_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v224,v224,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;noH.gro;v224.gro,v224_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v203,v203,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;noH.gro;v203.gro,v203_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v131,v131,1,1,1,1,True,False,False,True,True,protein.xtc,NPTres2.gro,v131_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v116,v116,1,2,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;v116.gro,v116_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v230,v230,2,2,1,1,False,True,True,True,True,wholenoH.xtc;whole.xtc,NPTres2.gro;v230.gro,v230_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v103,v103,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v103.gro;NPTres2.gro,v103_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v202,v202,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,NPTres2.gro;protein.gro;noH.gro;v202.gro,v202_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v212,v212,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;noH.gro;v212.gro,v212_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v211,v211,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;noH.gro;v211.gro,v211_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v102,v102,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v102.gro;NPTres2.gro,v102_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v228,v228,2,2,1,1,False,True,True,True,True,wholenoH.xtc;whole.xtc,v228.gro;NPTres2.gro,v228_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v229,v229,2,1,1,1,False,True,True,True,True,noH.xtc;whole.xtc,NPTres2.gro,v229_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v105,v105,2,2,1,1,True,True,False,True,True,protein.xtc;whole.xtc,NPTres2.gro;v105.gro,v105_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v126,v126,0,1,1,0,False,False,False,False,False,,NPTres2.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v219,v219,0,3,1,1,False,False,False,True,False,,NPTres2.gro;protein.gro;noH.gro,v219_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v220,v220,2,3,1,1,True,False,True,True,True,protein.xtc;noH.xtc,NPTres2.gro;protein.gro;noH.gro,v220_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v119,v119,0,1,1,0,False,False,False,False,False,,NPTres2.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v206,v206,1,4,1,1,False,True,False,True,True,whole.xtc,v206.gro;NPTres2.gro;protein.gro;noH.gro,v206_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v108,v108,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,NPTres2.gro;v108.gro,v108_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v217,v217,1,4,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;protein.gro;noH.gro;v217.gro,v217_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v207,v207,1,4,1,1,False,True,False,True,True,whole.xtc,v207.gro;NPTres2.gro;protein.gro;noH.gro,v207_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v130,v130,0,1,1,1,False,False,False,True,False,,NPTres2.gro,v130_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v123,v123,1,2,1,1,False,True,False,True,True,whole.xtc,NPTres2.gro;v123.gro,v123_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v226,v226,2,2,1,1,False,True,True,True,True,noH.xtc;whole.xtc,NPTres2.gro;v226.gro,v226_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v115,v115,3,2,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v115.gro;NPTres2.gro,v115_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v209,v209,1,4,1,1,False,True,False,True,True,whole.xtc,v209.gro;NPTres2.gro;protein.gro;noH.gro,v209_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v128,v128,0,1,1,0,False,False,False,False,False,,NPTres2.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v127,v127,0,1,1,0,False,False,False,False,False,,NPTres2.gro,
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q36p3/v107,v107,3,2,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,NPTres2.gro;v107.gro,v107_pullf.xvg
